-0.0173158,-0.0141753,-1.54066,0,0.03,0.754792,-0,-0
-0.0161596,-0.0140505,-1.54223,0.484355,0.06,0.324084,-0.170557,-0
-0.0105031,-0.0137786,-1.54351,0.390693,0.09,0.451837,-0.190863,-0
0.00186526,-0.0133092,-1.54546,0.457467,0.12,0.422802,-0.239175,-0
0.0152401,-0.0127283,-1.54329,0.639785,0.15,0.284606,-0.285176,-0
0.0371632,-0.0121251,-1.53871,0.994634,0.18,0.0976116,-0.253477,-0
0.0627913,-0.0109309,-1.533,0.829677,0.21,0.20212,-0.370427,-0
0.0911397,-0.0101657,-1.52959,1.06348,0.24,0.105456,-0.371403,-0
0.114569,-0.00931294,-1.52576,0.988744,0.27,0.149454,-0.455817,-0
0.147757,-0.00622516,-1.50705,1.417,0.3,0.0286043,-0.371074,-0
0.174118,-0.00290736,-1.49293,0.992734,0.33,0.166939,-0.552574,-0
0.211091,0.00265016,-1.47002,0.790702,0.36,0.307815,-0.641142,-0
0.249885,0.0101047,-1.44971,1.22945,0.39,0.0851947,-0.571066,-0
0.289743,0.0184103,-1.42514,1.46461,0.42,0.0313953,-0.537023,-0
0.32107,0.024747,-1.40512,1.3288,0.45,0.0650305,-0.619255,-0
0.363699,0.0353427,-1.37678,1.39148,0.48,0.0530722,-0.637952,-0
0.395753,0.0448171,-1.35183,1.0189,0.51,0.195855,-0.786679,-0
0.438938,0.0592561,-1.3149,1.421,0.54,0.0525561,-0.692468,-0
0.482341,0.0752467,-1.27383,1.66627,0.57,0.00929796,-0.644416,-0
0.515199,0.0889264,-1.24201,1.49309,0.6,0.042705,-0.725129,-0
0.558316,0.10908,-1.19996,1.5078,0.63,0.0428167,-0.748189,-0
0.590701,0.125772,-1.16771,1.52195,0.66,0.0427482,-0.768885,-0
0.633438,0.14974,-1.12172,1.54356,0.69,0.0415437,-0.787158,-0
0.675685,0.176029,-1.07449,1.78838,0.72,0.00239776,-0.739395,-0
0.70652,0.197495,-1.03753,1.56873,0.75,0.042752,-0.824594,-0
0.74668,0.228299,-0.989365,1.8577,0.78,-0.00267899,-0.764988,-0
0.785457,0.260528,-0.939069,1.60208,0.81,0.0426028,-0.857054,-0
0.813834,0.28627,-0.899207,1.83196,0.84,0.00531781,-0.812239,-0
0.850017,0.322474,-0.844562,4.32921,0.87,-0.0716709,-0.407588,-0
0.883807,0.361199,-0.791997,1.62146,0.9,0.0488291,-0.902743,-0
0.907741,0.391614,-0.750678,2.1335,0.93,-0.0243948,-0.790885,-0
0.937701,0.433764,-0.693664,1.62287,0.96,0.0554748,-0.929232,-0
0.964844,0.47752,-0.63323,1.60122,0.99,0.0641659,-0.943713,-0
0.983476,0.511558,-0.587491,1.82861,1.02,0.0214901,-0.90075,-0
1.00596,0.558097,-0.529743,1.83993,1.05,0.0222782,-0.908161,-0
1.02647,0.605743,-0.473706,1.61233,1.08,0.0723084,-0.966288,-0
1.03951,0.642897,-0.429977,1.8944,1.11,0.018553,-0.914939,-0
1.05461,0.692434,-0.369367,1.61283,1.14,0.0793318,-0.976456,-0
1.06389,0.730501,-0.327655,0.925013,1.17,0.370788,-0.981172,-0
1.07424,0.782187,-0.269788,1.92046,1.2,0.0219797,-0.927916,-0
1.08178,0.834123,-0.211786,1.86634,1.23,0.0340043,-0.941305,-0
1.08535,0.873466,-0.170984,1.49955,1.26,0.125475,-1,-0
1.08754,0.926115,-0.112581,1.90539,1.29,0.0322929,-0.940204,-0
1.08687,0.978774,-0.05136,1.65343,1.32,0.0890434,-0.977212,-0
1.08431,1.0183,-0.00536506,1.8423,1.35,0.0496433,-0.948035,-0
1.08134,1.04466,0.025126,2.6373,1.38,-0.0475559,-0.830184,-0
1.06741,1.12303,0.116703,1.43057,1.41,0.164961,-0.977163,-0
1.05757,1.16164,0.162019,1.94808,1.44,0.0369562,-0.918674,-0
1.05023,1.18716,0.190166,1.88055,1.47,0.0527113,-0.929103,-0
1.02323,1.26248,0.283644,1.72423,1.5,0.0881745,-0.927612,-0
1.00745,1.29891,0.330574,1.60682,1.53,-0.0383396,-1,0
0.983304,1.34658,0.391312,1.63786,1.56,-0.0368868,-1,0
0.964188,1.38137,0.438301,1.65102,1.59,-0.0367012,-1,0
0.935994,1.42532,0.498258,1.8406,1.62,-0.0243099,-1,0
0.904572,1.46796,0.562538,1.62496,1.65,-0.0407087,-1,0
0.879561,1.49738,0.605183,1.36529,1.68,-0.0642996,-1,0
0.843123,1.53686,0.674519,1.85529,1.71,-0.0258406,-1,0
0.806015,1.57166,0.736286,1.60018,1.74,-0.0459234,-1,0
0.776094,1.59728,0.783703,1.65004,1.77,-0.0427831,-1,0
0.735327,1.62842,0.842625,1.67481,1.8,-0.0418221,-1,0
0.692198,1.65681,0.908199,1.63899,1.83,-0.0460679,-1,0
0.659011,1.67603,0.953872,1.59386,1.86,-0.0509784,-1,0
0.613435,1.69933,1.01622,1.56967,1.89,-0.0545773,-1,0
0.578055,1.71502,1.06132,1.65622,1.92,-0.047824,-1,0
0.530082,1.73345,1.12565,1.58354,1.95,-0.055901,-1,0
0.481332,1.74885,1.18705,1.59093,1.98,-0.0566492,-1,0
0.444736,1.75825,1.23093,1.59635,2.01,-0.0572263,-1,0
0.394976,1.76821,1.29429,1.5785,2.04,-0.0606279,-1,0
0.344967,1.77532,1.35069,1.56974,2.07,-0.0629082,-1,0
0.307055,1.77868,1.39721,1.60727,2.1,-0.060289,-1,0
0.256582,1.78046,1.4574,1.56756,2.13,-0.0660841,-1,0
0.206423,1.77848,1.51923,1.58265,2.16,-0.066111,-1,0
0.168849,1.77527,1.56556,2.10633,2.19,-0.0193415,-1,0
0.11919,1.76875,-4.65841,1.79602,2.22,0.0916247,-0.382241,-0
0.0704917,1.75847,-4.59976,1.75548,2.25,0.0987682,-0.350789,-0
0.034163,1.74896,-4.55451,1.5702,2.28,0.143451,-0.328688,-0
-0.015008,1.73536,-4.51605,1.60271,2.31,0.133605,-0.314659,-0
-0.0646305,1.72013,-4.47942,1.86289,2.34,0.0727732,-0.291671,-0
-0.10182,1.70852,-4.45791,1.85686,2.37,0.0738774,-0.287596,-0
-0.151679,1.69226,-4.43335,1.88318,2.4,0.0684025,-0.286273,-0
-0.189092,1.67891,-4.41455,6.62592,2.43,-0.610323,-1,0
-0.238784,1.66,-4.38773,1.66523,2.46,0.115782,-0.296333,-0
-0.288253,1.6403,-4.36043,3.31833,2.49,-0.0708315,-0.268192,-0
-0.324709,1.62376,-4.33081,1.66956,2.52,0.113542,-0.285987,-0
-0.372936,1.60062,-4.30157,1.6966,2.55,0.106316,-0.282726,-0
-0.409068,1.5826,-4.28952,1.69767,2.58,0.106581,-0.289434,-0
-0.457458,1.55758,-4.2599,1.95499,2.61,0.0529361,-0.272038,-0
-0.5057,1.5314,-4.24083,1.72081,2.64,0.100679,-0.296926,-0
-0.553558,1.50385,-4.22985,2.06917,2.67,0.0346089,-0.291907,-0
-0.588616,1.48109,-4.21559,1.99394,2.7,0.0467834,-0.304204,-0
-0.636512,1.45449,-4.18543,1.73973,2.73,0.0970229,-0.322389,-0
-0.671274,1.43224,-4.16992,1.72641,2.76,0.100639,-0.329959,-0
-0.717716,1.40123,-4.15064,1.27808,2.79,0.288116,-0.41709,-0
-0.763169,1.36805,-4.12386,1.76914,2.82,0.090715,-0.34636,-0
-0.796839,1.34332,-4.09992,1.70937,2.85,0.104824,-0.34954,-0
-0.841158,1.30822,-4.07754,2.01069,2.88,0.0433026,-0.342963,-0
-0.884932,1.27227,-4.0485,1.56725,2.91,0.142263,-0.369823,-0
-0.917486,1.24551,-4.03625,1.73083,2.94,0.100288,-0.377873,-0
-0.959068,1.20693,-4.00604,2.00743,2.97,0.0434799,-0.366627,-0
-0.990107,1.17758,-3.98169,1.78849,3,0.0866909,-0.381452,-0
-1.03087,1.13747,-3.9518,1.78001,3.03,0.088333,-0.388058,-0
-1.06948,1.09492,-3.93068,2.08366,3.06,0.0303962,-0.384713,-0
-1.09791,1.06246,-3.90618,1.797,3.09,0.0846534,-0.403943,-0
-1.135,1.01812,-3.87271,1.87931,3.12,0.0665878,-0.402999,-0
-1.17009,0.97411,-3.84531,2.39318,3.15,-0.0113509,-0.383553,-0
-1.196,0.939764,-3.82264,1.75432,3.18,0.0941738,-0.422696,-0
-1.2295,0.89288,-3.79459,2.09453,3.21,0.0276458,-0.413052,-0
-1.26118,0.844622,-3.763,2.06516,3.24,0.0318353,-0.420941,-0
-1.28388,0.80791,-3.73993,1.83536,3.27,0.075515,-0.438666,-0
-1.31262,0.757535,-3.71186,2.8489,3.3,-0.0561612,-0.412584,-0
-1.3402,0.70667,-3.68043,1.78003,3.33,0.0872459,-0.457437,-0
-1.35963,0.668122,-3.65357,2.36294,3.36,-0.0100946,-0.42788,-0
-1.3837,0.615752,-3.62106,1.80517,3.39,0.0813415,-0.463085,-0
-1.40048,0.575467,-3.59517,1.79777,3.42,0.0832695,-0.465927,-0
-1.42203,0.521544,-3.55866,1.82743,3.45,0.0761499,-0.466813,-0
-1.44147,0.467124,-3.51862,1.97013,3.48,0.046696,-0.458168,-0
-1.45427,0.425078,-3.49083,7.06133,3.51,-0.470369,-1,0
-1.47032,0.369722,-3.45788,1.73142,3.54,0.0978708,-0.475928,-0
-1.48406,0.313414,-3.41939,1.7886,3.57,0.0837108,-0.474075,-0
-1.49283,0.270627,-3.39387,1.27045,3.6,0.257324,-0.496326,-0
-1.50318,0.214474,-3.35774,1.96533,3.63,0.0467175,-0.470735,-0
-1.511,0.15604,-3.32013,2.09685,3.66,0.0232802,-0.465615,-0
-1.51563,0.113192,-3.29069,1.81856,3.69,0.0765436,-0.478944,-0
-1.51982,0.0551969,-3.25386,2.84355,3.72,-0.0617888,-0.450917,-0
-1.5213,0.0262825,-3.23457,2.0891,3.75,0.0254365,-0.46635,-0
-1.52217,-0.0465885,-3.18641,2.99459,3.78,-0.0748525,-0.456598,-0
-1.52154,-0.0752314,-3.16418,7.32881,3.81,-0.50927,-1,0
-1.51662,-0.148186,-3.11299,7.40497,3.84,-0.542047,-1,0
-1.51131,-0.205136,-3.07389,7.04525,3.87,-0.502283,-1,0
-1.50255,-0.261301,-3.02741,2.36555,3.9,-0.015984,-0.4437,-0
-1.49377,-0.303403,-2.99335,1.81554,3.93,0.0751988,-0.461435,-0
-1.47994,-0.357609,-2.93906,1.97754,3.96,0.0414419,-0.43755,-0
-1.46337,-0.411914,-2.89794,1.76236,3.99,0.0859875,-0.442662,-0
-1.44948,-0.452483,-2.87155,1.80068,4.02,0.0772425,-0.442046,-0
-1.43032,-0.50539,-2.83249,2.82912,4.05,-0.0649105,-0.420695,-0
-1.40874,-0.55861,-2.79501,1.79718,4.08,0.076899,-0.440354,-0
-1.3911,-0.597131,-2.76265,2.01558,4.11,0.0330196,-0.42582,-0
-1.36589,-0.647519,-2.722,1.79375,4.14,0.0771468,-0.43178,-0
-1.34575,-0.685105,-2.69378,1.76259,4.17,0.0845758,-0.431967,-0
-1.31699,-0.73505,-2.65988,1.84224,4.2,0.0658979,-0.432781,-0
-1.28717,-0.783415,-2.62466,2.02632,4.23,0.0293665,-0.427146,-0
-1.26346,-0.819303,-2.59841,2.05432,4.26,0.0247683,-0.427298,-0
-1.23107,-0.865737,-2.56044,1.75531,4.29,0.0849385,-0.439281,-0
-1.19595,-0.911323,-2.52909,1.77144,4.32,0.0805694,-0.445059,-0
-1.1687,-0.944988,-2.50117,1.86139,4.35,0.0604889,-0.442223,-0
-1.13174,-0.988304,-2.46612,1.57464,4.38,0.132495,-0.451146,-0
-1.10257,-1.02009,-2.43849,2.05584,4.41,0.0230262,-0.437709,-0
-1.06269,-1.06094,-2.40146,1.58295,4.44,0.129783,-0.452905,-0
-1.04199,-1.08082,-2.38318,2.04725,4.47,0.0249911,-0.438734,-0
-0.989188,-1.12842,-2.33221,2.0761,4.5,0.0185381,-0.435879,-0
-0.978147,-1.13739,-2.31973,1.58091,4.53,0.131407,-0.446165,-0
-0.910882,-1.1891,-2.26166,0.918113,4.56,0.667476,-0.637414,-0
-0.865081,-1.22093,-2.22727,1.23402,4.59,0.281362,-0.483129,-0
-0.8176,-1.25164,-2.18447,1.76224,4.62,0.0801707,-0.440322,-0
-0.768926,-1.27939,-2.13615,1.75473,4.65,0.0813149,-0.429962,-0
-0.73132,-1.29778,-2.11107,2.66268,4.68,-0.0596931,-0.418458,-0
-0.681654,-1.3212,-2.07415,1.24494,4.71,0.275796,-0.468354,-0
-0.629411,-1.34559,-2.03114,2.97585,4.74,-0.0953767,-0.43822,-0
-0.589602,-1.36225,-2.00994,1.39632,4.77,0.186881,-0.428536,-0
-0.535365,-1.38325,-1.96581,1.77198,4.8,0.0754873,-0.427882,-0
-0.481506,-1.40155,-1.93087,1.71607,4.83,0.0888372,-0.432107,-0
-0.440418,-1.41494,-1.9126,1.73655,4.86,0.0838353,-0.44156,-0
-0.385663,-1.43057,-1.87889,1.79148,4.89,0.0698823,-0.445079,-0
-0.344269,-1.44057,-1.85285,1.78381,4.92,0.0718984,-0.447284,-0
-0.288216,-1.45305,-1.81874,1.98732,4.95,0.0279236,-0.446275,-0
-0.231945,-1.46256,-1.78758,1.77953,4.98,0.0717098,-0.459319,-0
-0.18902,-1.46852,-1.76064,1.85062,5.01,0.0554344,-0.459345,-0
-0.131242,-1.4759,-1.72326,1.61406,5.04,0.115127,-0.465558,-0
-0.0737365,-1.48057,-1.68563,1.83622,5.07,0.0573371,-0.46488,-0
-0.0307737,-1.48275,-1.65923,2.09849,5.1,0.00615468,-0.460148,-0
0.0261821,-1.48409,-1.62342,2.05372,5.13,0.01316,-0.465065,-0
0.0695691,-1.48334,-1.59821,1.82664,5.16,0.0594066,-0.474693,-0
0.126827,-1.48075,-1.56027,2.035,5.19,0.0160452,-0.471104,-0
0.184168,-1.47556,-1.52246,2.0487,5.22,0.0127391,-0.472976,-0
0.227014,-1.47009,-1.49525,1.61148,5.25,0.114491,-0.48183,-0
0.283584,-1.46129,-1.45503,2.04809,5.28,0.0123674,-0.474441,-0
0.340056,-1.45036,-1.41712,2.06406,5.31,0.00866445,-0.476313,-0
0.382166,-1.44081,-1.3879,1.802,5.34,0.0631953,-0.481898,-0
0.437821,-1.42592,-1.34774,2.06075,5.37,0.0087614,-0.47647,-0
0.478988,-1.41335,-1.31856,7.173,5.4,-0.753233,-1,0
0.533496,-1.39445,-1.28045,4.80293,5.43,-0.353234,-0.833086,0
0.58682,-1.37377,-1.23888,2.02925,5.46,0.0132007,-0.477229,-0
0.638384,-1.35048,-1.18979,2.0151,5.49,0.0150858,-0.468772,-0
0.676307,-1.33189,-1.16077,2.02722,5.52,0.0131843,-0.467447,-0
0.726423,-1.30484,-1.12054,2.84525,5.55,-0.104002,-0.495255,-0
0.775135,-1.27591,-1.07975,2.02136,5.58,0.012541,-0.464986,-0
0.811142,-1.25302,-1.05164,1.77019,5.61,0.0682458,-0.467924,-0
0.858433,-1.22099,-1.01624,1.78781,5.64,0.0631405,-0.471058,-0
0.904492,-1.18779,-0.980049,2.017,5.67,0.0119426,-0.471314,-0
0.93808,-1.16161,-0.952926,7.11295,5.7,-0.838842,-1,0
0.98176,-1.12548,-0.915008,7.08794,5.73,-0.845188,-1,0
1.0135,-1.09749,-0.888765,1.40518,5.76,0.179035,-0.465807,-0
1.05376,-1.05875,-0.841693,1.99248,5.79,0.0159684,-0.467707,-0
1.08166,-1.02805,-0.799804,1.54698,5.82,0.13111,-0.452,-0
1.1177,-0.986432,-0.758324,1.38463,5.85,0.186953,-0.436968,-0
1.15211,-0.942986,-0.720629,6.84598,5.88,-0.890273,-1,0
1.18457,-0.898634,-0.67529,1.96072,5.91,0.020539,-0.442159,-0
1.20743,-0.864776,-0.641762,1.69323,5.94,0.0864715,-0.435007,-0
1.23537,-0.818117,-0.596688,1.95766,5.97,0.0208383,-0.426423,-0
1.26264,-0.770697,-0.561675,1.95279,6,0.0210126,-0.427795,-0
1.28219,-0.734153,-0.536582,6.92036,6.03,-1.00188,-1,0
1.30676,-0.6848,-0.501528,1.72082,6.06,0.0773594,-0.43013,-0
1.32385,-0.646881,-0.474349,1.37852,6.09,0.189097,-0.413892,-0
1.34447,-0.596169,-0.427839,1.7046,6.12,0.0816752,-0.419804,-0
1.36319,-0.544642,-0.391403,1.68193,6.15,0.0876073,-0.419178,-0
1.37578,-0.505543,-0.362853,1.70067,6.18,0.0823965,-0.417464,-0
1.39034,-0.452288,-0.321745,1.40135,6.21,0.180696,-0.398086,-0
1.40084,-0.412629,-0.297465,1.71913,6.24,0.0767298,-0.415311,-0
1.41335,-0.358634,-0.267622,1.6997,6.27,0.0814597,-0.422029,-0
1.42161,-0.317698,-0.244079,1.97784,6.3,0.012382,-0.427802,-0
1.42671,-0.290192,-0.227286,2.31975,6.33,-0.0482282,-0.434271,-0
1.43933,-0.208217,-0.182183,1.69931,6.36,0.0800901,-0.439084,-0
1.44514,-0.152562,-0.147532,1.71545,6.39,0.0747017,-0.44299,-0
1.44874,-0.097345,-0.104318,1.71893,6.42,0.0732054,-0.43822,-0
1.44967,-0.0559888,-0.0748531,1.72571,6.45,0.0715073,-0.436462,-0
1.44927,-0.000139636,-0.0400753,1.73849,6.48,0.0670651,-0.440075,-0
1.44774,0.0416554,-0.0142345,1.75264,6.51,0.063237,-0.442396,-0
1.44409,0.09758,0.0205818,1.73647,6.54,0.0669156,-0.445909,-0
1.43871,0.153168,0.0548447,2.30451,6.57,-0.0596497,-0.466643,-0
1.43324,0.194736,0.0809361,1.73094,6.6,0.0677819,-0.452443,-0
1.42435,0.249816,0.116773,1.70197,6.63,0.0754461,-0.454762,-0
1.41328,0.304873,0.151805,1.7334,6.66,0.0653776,-0.459758,-0
1.40377,0.346133,0.178413,1.76386,6.69,0.0568648,-0.462748,-0
1.38944,0.400573,0.214605,1.57294,6.72,0.115057,-0.459004,-0
1.37306,0.45483,0.248751,2.0224,6.75,-0.00980875,-0.478182,-0
1.35969,0.495918,0.277015,1.85183,6.78,0.0312654,-0.475868,-0
1.34031,0.547873,0.309851,1.7191,6.81,0.0670895,-0.478723,-0
1.32424,0.587368,0.338134,1.17986,6.84,0.324378,-0.512785,-0
1.30117,0.639139,0.376355,1.72584,6.87,0.0644438,-0.482452,-0
1.2761,0.690372,0.417043,2.46157,6.9,-0.0998677,-0.519029,-0
1.25629,0.7275,0.4455,1.7793,6.93,0.0483972,-0.485282,-0
1.22786,0.77607,0.481251,1.77237,6.96,0.049337,-0.489303,-0
1.19763,0.824333,0.521123,1.92028,6.99,0.00844908,-0.495331,-0
1.174,0.859029,0.553548,6.85228,7.02,-1.12295,-1,0
1.14108,0.904133,0.588074,2.28762,7.05,-0.0728628,-0.515509,-0
